"index"	"date"	"open"	"closed"	"difference"
617	Feb 26 2020	1644.00	1640.00	4
618	Feb 25 2020	1645.10	1646.90	-1.8
619	Feb 24 2020	1657.00	1672.40	-15.4
620	Feb 21 2020	1619.30	1644.60	-25.3
621	Feb 20 2020	1606.50	1616.60	-10.1
622	Feb 19 2020	1600.60	1607.50	-6.9
623	Feb 18 2020	1579.80	1600.00	-20.2
624	Feb 14 2020	1575.80	1582.70	-6.9
625	Feb 13 2020	1570.20	1575.10	-4.9
626	Feb 12 2020	1565.20	1567.40	-2.2
627	Feb 11 2020	1570.90	1565.60	5.3
628	Feb 10 2020	1569.30	1574.70	-5.4
629	Feb 07 2020	1564.90	1568.60	-3.7
630	Feb 06 2020	1553.60	1565.10	-11.5
631	Feb 05 2020	1553.20	1557.80	-4.6
632	Feb 04 2020	1577.70	1550.40	27.3
633	Feb 03 2020	1592.90	1577.20	15.7
634	Jan 31 2020	1573.40	1582.90	-9.5
635	Jan 30 2020	1576.80	1583.50	-6.7
636	Jan 29 2020	1569.80	1569.80	0
637	Jan 28 2020	1576.40	1569.20	7.2
638	Jan 27 2020	1584.30	1576.80	7.5
639	Jan 24 2020	1556.30	1571.10	-14.8
640	Jan 23 2020	1553.10	1564.60	-11.5
641	Jan 22 2020	1549.80	1555.30	-5.5
642	Jan 21 2020	1559.30	1556.40	2.9
643	Jan 17 2020	1554.10	1558.80	-4.7
644	Jan 16 2020	1555.70	1549.00	6.7
645	Jan 15 2020	1548.00	1552.10	-4.1
646	Jan 14 2020	1546.70	1542.40	4.3
647	Jan 13 2020	1557.40	1548.40	9
648	Jan 10 2020	1551.20	1557.50	-6.3
649	Jan 09 2020	1555.70	1551.70	4
650	Jan 08 2020	1579.70	1557.40	22.3
651	Jan 07 2020	1558.30	1571.80	-13.5
652	Jan 06 2020	1580.00	1566.20	13.8
653	Jan 03 2020	1530.10	1549.20	-19.1
654	Jan 02 2020	1518.10	1524.50	-6.4
655	Dec 31 2019	1513.80	1519.50	-5.7
656	Dec 30 2019	1512.60	1514.50	-1.9
657	Dec 27 2019	1513.80	1513.80	0
658	Dec 26 2019	1505.20	1509.30	-4.1
659	Dec 24 2019	1488.70	1499.10	-10.4
660	Dec 23 2019	1482.30	1482.50	-0.2
661	Dec 20 2019	1476.70	1474.70	2
662	Dec 19 2019	1475.90	1478.20	-2.3
663	Dec 18 2019	1472.60	1472.60	0
664	Dec 17 2019	1474.10	1474.60	-0.5
665	Dec 16 2019	1473.80	1475.00	-1.2
666	Dec 13 2019	1463.10	1475.60	-12.5
667	Dec 12 2019	1475.10	1466.70	8.4
668	Dec 11 2019	1463.10	1469.40	-6.3
669	Dec 10 2019	1460.70	1462.60	-1.9
670	Dec 09 2019	1458.80	1459.30	-0.5
671	Dec 06 2019	1475.00	1459.10	15.9
672	Dec 05 2019	1474.70	1476.90	-2.2
673	Dec 04 2019	1477.50	1474.00	3.5
674	Dec 03 2019	1461.60	1478.20	-16.6
675	Dec 02 2019	1462.80	1462.30	0.5
676	Nov 29 2019	1453.60	1465.60	-12
677	Nov 27 2019	1461.10	1453.40	7.7
678	Nov 26 2019	1459.80	1459.80	0
679	Nov 25 2019	1457.10	1456.60	0.5
680	Nov 22 2019	1468.60	1463.10	5.5
681	Nov 21 2019	1463.10	1463.10	0
682	Nov 20 2019	1472.60	1473.30	-0.7
683	Nov 19 2019	1467.70	1473.30	-5.6
684	Nov 18 2019	1472.00	1470.90	1.1
685	Nov 15 2019	1469.10	1467.30	1.8
686	Nov 14 2019	1463.80	1471.80	-8
687	Nov 13 2019	1456.80	1461.70	-4.9
688	Nov 12 2019	1454.90	1452.10	2.8
689	Nov 11 2019	1461.00	1455.50	5.5
690	Nov 08 2019	1469.10	1461.30	7.8
691	Nov 07 2019	1489.10	1464.20	24.9
692	Nov 06 2019	1483.20	1490.20	-7
693	Nov 05 2019	1507.10	1480.80	26.3
694	Nov 04 2019	1511.60	1508.00	3.6
695	Oct 31 2019	1511.00	1508.00	3
696	Oct 30 2019	1496.10	1511.40	-15.3
697	Oct 29 2019	1487.20	1493.20	-6
698	Oct 28 2019	1485.90	1487.00	-1.1
699	Oct 24 2019	1501.40	1499.50	1.9
700	Oct 23 2019	1490.50	1498.90	-8.4
701	Oct 22 2019	1486.40	1489.90	-3.5
702	Oct 21 2019	1483.40	1481.70	1.7
703	Oct 17 2019	1487.30	1488.20	-0.9
704	Oct 16 2019	1486.20	1492.30	-6.1
705	Oct 15 2019	1482.00	1488.00	-6
706	Oct 14 2019	1488.90	1477.60	11.3
707	Oct 10 2019	1491.90	1482.70	9.2
708	Oct 09 2019	1511.20	1494.80	16.4
709	Oct 08 2019	1507.70	1506.10	1.6
710	Oct 07 2019	1489.40	1497.20	-7.8
711	Oct 03 2019	1505.60	1506.20	-0.6
712	Oct 02 2019	1497.40	1507.10	-9.7
713	Oct 01 2019	1476.60	1501.00	-24.4
714	Sep 30 2019	1468.70	1482.00	-13.3
715	Sep 26 2019	1504.20	1499.10	5.1
716	Sep 25 2019	1507.50	1507.50	0
717	Sep 24 2019	1527.60	1504.60	23
718	Sep 23 2019	1515.10	1532.10	-17
719	Sep 19 2019	1503.00	1507.30	-4.3
720	Sep 18 2019	1496.10	1498.40	-2.3
721	Sep 17 2019	1508.90	1507.50	1.4
722	Sep 16 2019	1497.90	1505.10	-7.2
723	Sep 12 2019	1490.90	1490.90	0
724	Sep 11 2019	1499.50	1498.70	0.8
725	Sep 10 2019	1491.70	1494.40	-2.7
726	Sep 09 2019	1498.50	1490.30	8.2
727	Sep 05 2019	1517.30	1506.20	11.1
728	Sep 04 2019	1551.00	1515.40	35.6
729	Sep 03 2019	1549.00	1550.30	-1.3
730	Aug 29 2019	1524.60	1519.10	5.5
731	Aug 28 2019	1537.50	1526.50	11
732	Aug 27 2019	1538.10	1537.80	0.3
733	Aug 26 2019	1530.50	1541.00	-10.5
734	Aug 22 2019	1493.50	1526.60	-33.1
735	Aug 21 2019	1495.10	1497.30	-2.2
736	Aug 20 2019	1504.90	1504.60	0.3
737	Aug 19 2019	1497.50	1504.60	-7.1
738	Aug 15 2019	1524.60	1512.50	12.1
739	Aug 14 2019	1519.80	1519.60	0.2
740	Aug 13 2019	1500.00	1515.90	-15.9
741	Aug 12 2019	1510.40	1502.20	8.2
742	Aug 08 2019	1506.20	1496.60	9.6
743	Aug 07 2019	1498.40	1497.70	0.7
744	Aug 06 2019	1473.50	1507.30	-33.8
745	Aug 05 2019	1469.70	1472.40	-2.7
746	Aug 01 2019	1448.00	1445.60	2.4
747	Jul 31 2019	1411.30	1420.90	-9.6
748	Jul 30 2019	1431.30	1426.10	5.2
749	Jul 29 2019	1426.30	1429.70	-3.4
750	Jul 25 2019	1422.80	1418.50	4.3
751	Jul 24 2019	1413.90	1413.90	0
752	Jul 23 2019	1422.80	1422.80	0
753	Jul 22 2019	1418.60	1420.10	-1.5
754	Jul 18 2019	1440.50	1425.10	15.4
755	Jul 17 2019	1422.30	1426.10	-3.8
756	Jul 16 2019	1404.60	1421.30	-16.7
757	Jul 15 2019	1413.60	1409.20	4.4
758	Jul 11 2019	1405.60	1409.90	-4.3
759	Jul 10 2019	1424.00	1404.30	19.7
760	Jul 09 2019	1409.90	1410.10	-0.2
761	Jul 08 2019	1394.50	1397.50	-3
762	Jul 03 2019	1431.00	1417.70	13.3
763	Jul 01 2019	1391.10	1404.60	-13.5
764	Jun 27 2019	1408.30	1409.70	-1.4
765	Jun 26 2019	1407.00	1408.40	-1.4
766	Jun 25 2019	1407.20	1411.60	-4.4
767	Jun 24 2019	1418.10	1414.90	3.2
768	Jun 20 2019	1406.00	1396.20	9.8
769	Jun 19 2019	1381.50	1392.90	-11.4
770	Jun 18 2019	1344.00	1344.60	-0.6
771	Jun 17 2019	1349.30	1346.60	2.7
772	Jun 13 2019	1345.40	1340.10	5.3
773	Jun 12 2019	1331.60	1339.20	-7.6
774	Jun 11 2019	1326.90	1331.90	-5
775	Jun 10 2019	1328.40	1326.40	2
776	Jun 06 2019	1333.10	1341.20	-8.1
777	Jun 05 2019	1330.80	1337.60	-6.8
778	Jun 04 2019	1328.90	1328.30	0.6
779	Jun 03 2019	1324.30	1323.40	0.9
780	May 30 2019	1287.70	1305.80	-18.1
781	May 29 2019	1279.40	1287.10	-7.7
782	May 28 2019	1280.60	1280.60	0
783	May 23 2019	1283.00	1283.00	0
784	May 22 2019	1284.80	1284.80	0
785	May 20 2019	1272.00	1272.00	0
786	May 16 2019	1280.00	1274.50	5.5
787	May 15 2019	1285.20	1285.00	0.2
788	May 14 2019	1296.90	1296.30	0.6
789	May 13 2019	1297.80	1294.70	3.1
790	May 09 2019	1285.40	1285.70	-0.3
791	May 08 2019	1278.90	1283.50	-4.6
792	May 07 2019	1279.40	1279.40	0
793	May 06 2019	1280.50	1283.50	-3
794	May 02 2019	1270.10	1279.20	-9.1
795	May 01 2019	1269.20	1269.70	-0.5
796	Apr 30 2019	1278.70	1281.40	-2.7
797	Apr 29 2019	1281.70	1282.80	-1.1
798	Apr 25 2019	1284.90	1284.90	0
799	Apr 24 2019	1280.60	1275.80	4.8
800	Apr 23 2019	1268.40	1275.50	-7.1
801	Apr 22 2019	1266.40	1269.30	-2.9
802	Apr 17 2019	1270.80	1271.90	-1.1
803	Apr 16 2019	1273.50	1272.20	1.3
804	Apr 15 2019	1285.20	1272.60	12.6
805	Apr 11 2019	1293.40	1290.60	2.8
806	Apr 10 2019	1307.00	1288.60	18.4
807	Apr 09 2019	1304.00	1309.10	-5.1
808	Apr 08 2019	1298.50	1303.50	-5
809	Apr 04 2019	1292.00	1290.40	1.6
810	Apr 03 2019	1290.60	1289.00	1.6
811	Apr 02 2019	1291.40	1289.90	1.5
812	Apr 01 2019	1286.30	1290.00	-3.7
813	Mar 28 2019	1289.60	1293.00	-3.4
814	Mar 27 2019	1308.40	1289.80	18.6
815	Mar 26 2019	1309.90	1309.90	0
816	Mar 25 2019	1315.60	1314.30	1.3
817	Mar 21 2019	1311.60	1311.60	0
818	Mar 20 2019	1306.10	1306.10	0
819	Mar 19 2019	1300.70	1300.50	0.2
820	Mar 18 2019	1306.90	1305.00	1.9
821	Mar 14 2019	1300.90	1301.80	-0.9
822	Mar 13 2019	1293.40	1293.40	0
823	Mar 12 2019	1307.50	1307.50	0
824	Mar 11 2019	1294.70	1296.30	-1.6
825	Mar 08 2019	1292.10	1297.00	-4.9
826	Mar 07 2019	1281.00	1283.80	-2.8
827	Mar 06 2019	1287.10	1284.90	2.2
828	Mar 05 2019	1287.00	1282.00	5
829	Mar 04 2019	1285.50	1284.80	0.7
830	Mar 01 2019	1312.20	1296.40	15.8
831	Feb 28 2019	1321.10	1312.80	8.3
832	Feb 27 2019	1327.70	1317.70	10
833	Feb 26 2019	1323.30	1325.10	-1.8
834	Feb 25 2019	1329.20	1325.90	3.3
835	Feb 22 2019	1324.20	1329.20	-5
836	Feb 21 2019	1331.30	1323.50	7.8
837	Feb 20 2019	1342.20	1343.30	-1.1
838	Feb 19 2019	1320.90	1340.10	-19.2
839	Feb 15 2019	1313.60	1318.10	-4.5
840	Feb 14 2019	1305.00	1309.80	-4.8
841	Feb 13 2019	1311.60	1310.80	0.8
842	Feb 12 2019	1310.00	1309.20	0.8
843	Feb 11 2019	1313.40	1307.00	6.4
844	Feb 08 2019	1309.50	1313.70	-4.2
845	Feb 07 2019	1302.90	1309.40	-6.5
846	Feb 06 2019	1312.50	1309.50	3
847	Feb 05 2019	1311.10	1314.20	-3.1
848	Feb 04 2019	1318.10	1314.30	3.8
849	Feb 01 2019	1320.30	1316.90	3.4
850	Jan 31 2019	1320.00	1319.70	0.3
851	Jan 30 2019	1310.40	1309.90	0.5
852	Jan 29 2019	1308.20	1308.20	0
853	Jan 28 2019	1300.80	1302.40	-1.6
854	Jan 25 2019	1297.40	1297.40	0
855	Jan 24 2019	1279.10	1279.10	0
856	Jan 23 2019	1281.70	1283.10	-1.4
857	Jan 22 2019	1282.50	1282.50	0
858	Jan 18 2019	1281.30	1281.30	0
859	Jan 17 2019	1291.60	1291.00	0.6
860	Jan 16 2019	1291.60	1291.60	0
861	Jan 15 2019	1290.10	1286.20	3.9
862	Jan 14 2019	1292.40	1289.10	3.3
863	Jan 11 2019	1291.20	1287.10	4.1
864	Jan 10 2019	1284.70	1284.70	0
865	Jan 09 2019	1279.40	1289.30	-9.9
866	Jan 08 2019	1280.50	1283.20	-2.7
867	Jan 07 2019	1286.80	1286.80	0
868	Jan 04 2019	1294.20	1282.70	11.5
869	Jan 03 2019	1286.80	1291.80	-5
870	Jan 02 2019	1286.00	1281.00	5
871	Dec 31 2018	1278.00	1278.30	-0.3
872	Dec 28 2018	1273.50	1279.90	-6.4
873	Dec 27 2018	1276.70	1277.30	-0.6
874	Dec 26 2018	1269.30	1269.20	0.1
875	Dec 24 2018	1260.30	1267.50	-7.2
876	Dec 21 2018	1260.30	1253.80	6.5
877	Dec 20 2018	1243.20	1263.60	-20.4
878	Dec 19 2018	1255.80	1252.10	3.7
879	Dec 18 2018	1248.20	1249.20	-1
880	Dec 17 2018	1239.30	1247.40	-8.1
881	Dec 14 2018	1241.70	1237.00	4.7
882	Dec 13 2018	1243.50	1242.70	0.8
883	Dec 12 2018	1245.30	1244.40	0.9
884	Dec 11 2018	1245.80	1241.90	3.9
885	Dec 10 2018	1249.60	1243.70	5.9
886	Dec 07 2018	1238.30	1246.80	-8.5
887	Dec 06 2018	1237.50	1238.10	-0.6
888	Dec 04 2018	1231.00	1241.10	-10.1
889	Dec 03 2018	1222.50	1233.90	-11.4
890	Nov 30 2018	1224.10	1220.20	3.9
891	Nov 29 2018	1221.00	1224.10	-3.1
892	Nov 28 2018	1211.50	1221.40	-9.9
893	Nov 27 2018	1221.90	1211.20	10.7
894	Nov 26 2018	1220.20	1220.20	0
895	Nov 23 2018	1224.80	1221.00	3.8
896	Nov 21 2018	1225.80	1225.80	0
897	Nov 20 2018	1225.30	1219.00	6.3
898	Nov 19 2018	1223.10	1223.10	0
899	Nov 16 2018	1216.70	1220.80	-4.1
900	Nov 15 2018	1212.80	1212.80	0
901	Nov 14 2018	1207.90	1207.90	0
902	Nov 13 2018	1196.30	1199.20	-2.9
903	Nov 12 2018	1201.60	1201.30	0.3
904	Nov 09 2018	1207.90	1206.40	1.5
905	Nov 08 2018	1222.90	1222.90	0
906	Nov 07 2018	1228.60	1226.20	2.4
907	Nov 06 2018	1230.70	1223.80	6.9
908	Nov 05 2018	1230.60	1229.80	0.8
909	Nov 01 2018	1233.30	1230.90	2.4
910	Oct 31 2018	1215.40	1236.00	-20.6
911	Oct 30 2018	1216.00	1212.30	3.7
912	Oct 29 2018	1227.70	1222.60	5.1
913	Oct 25 2018	1234.30	1232.50	1.8
914	Oct 24 2018	1238.60	1229.10	9.5
915	Oct 23 2018	1231.60	1227.80	3.8
916	Oct 22 2018	1224.80	1233.40	-8.6
917	Oct 18 2018	1225.30	1225.30	0
918	Oct 17 2018	1226.50	1226.50	0
919	Oct 16 2018	1225.90	1223.70	2.2
920	Oct 15 2018	1227.10	1227.30	-0.2
921	Oct 11 2018	1221.60	1218.10	3.5
922	Oct 10 2018	1198.10	1223.50	-25.4
923	Oct 09 2018	1189.30	1189.30	0
924	Oct 08 2018	1185.60	1187.20	-1.6
925	Oct 04 2018	1197.10	1201.20	-4.1
926	Oct 03 2018	1199.30	1197.20	2.1
927	Oct 02 2018	1202.60	1198.30	4.3
928	Oct 01 2018	1193.00	1202.40	-9.4
929	Sep 27 2018	1181.70	1191.50	-9.8
930	Sep 26 2018	1194.60	1182.30	12.3
931	Sep 25 2018	1194.00	1194.00	0
932	Sep 24 2018	1202.10	1200.00	2.1
933	Sep 20 2018	1196.20	1196.20	0
934	Sep 19 2018	1206.20	1206.20	0
935	Sep 18 2018	1202.20	1202.20	0
936	Sep 17 2018	1198.70	1196.80	1.9
937	Sep 13 2018	1195.00	1195.00	0
938	Sep 12 2018	1203.40	1202.00	1.4
939	Sep 11 2018	1205.00	1204.70	0.3
940	Sep 10 2018	1190.40	1195.40	-5
941	Sep 06 2018	1198.30	1193.60	4.7
942	Sep 05 2018	1202.00	1197.90	4.1
943	Sep 04 2018	1192.50	1194.90	-2.4
944	Aug 30 2018	1207.10	1200.30	6.8
945	Aug 29 2018	1205.40	1197.70	7.7
946	Aug 28 2018	1205.20	1204.50	0.7
947	Aug 27 2018	1209.70	1207.40	2.3
948	Aug 23 2018	1185.30	1206.30	-21
949	Aug 22 2018	1189.30	1187.00	2.3
950	Aug 21 2018	1194.70	1196.30	-1.6
951	Aug 20 2018	1189.80	1192.60	-2.8
952	Aug 16 2018	1174.70	1176.50	-1.8
953	Aug 15 2018	1173.20	1176.20	-3
954	Aug 14 2018	1187.80	1177.50	10.3
955	Aug 13 2018	1193.10	1193.00	0.1
956	Aug 09 2018	1212.50	1211.10	1.4
957	Aug 08 2018	1214.50	1211.90	2.6
958	Aug 07 2018	1212.00	1212.60	-0.6
959	Aug 06 2018	1207.80	1209.60	-1.8
960	Aug 02 2018	1206.50	1214.20	-7.7
961	Aug 01 2018	1214.70	1210.60	4.1
962	Jul 31 2018	1222.90	1217.90	5
963	Jul 30 2018	1220.40	1223.70	-3.3
964	Jul 26 2018	1222.60	1222.60	0
965	Jul 25 2018	1227.80	1225.30	2.5
966	Jul 24 2018	1231.40	1231.40	0
967	Jul 23 2018	1223.90	1223.90	0
968	Jul 19 2018	1229.50	1229.50	0
969	Jul 18 2018	1227.20	1222.40	4.8
970	Jul 17 2018	1226.70	1226.30	0.4
971	Jul 16 2018	1225.70	1225.70	0
972	Jul 12 2018	1244.70	1239.60	5.1
973	Jul 11 2018	1240.90	1245.00	-4.1
974	Jul 10 2018	1253.20	1242.80	10.4
975	Jul 09 2018	1256.20	1253.80	2.4
976	Jul 05 2018	1255.50	1254.30	1.2
977	Jul 03 2018	1238.10	1251.60	-13.5
978	Jun 28 2018	1250.30	1251.30	-1
979	Jun 27 2018	1251.70	1247.80	3.9
980	Jun 26 2018	1255.50	1252.80	2.7
981	Jun 25 2018	1267.20	1256.60	10.6
982	Jun 21 2018	1268.10	1267.40	0.7
983	Jun 20 2018	1262.70	1267.20	-4.5
984	Jun 19 2018	1274.40	1271.20	3.2
985	Jun 18 2018	1278.70	1275.60	3.1
986	Jun 14 2018	1297.20	1274.60	22.6
987	Jun 13 2018	1297.20	1304.00	-6.8
988	Jun 12 2018	1294.00	1296.90	-2.9
989	Jun 11 2018	1297.80	1295.10	2.7
990	Jun 07 2018	1295.30	1298.10	-2.8
991	Jun 06 2018	1298.40	1298.70	-0.3
992	Jun 05 2018	1296.10	1297.10	-1
993	Jun 04 2018	1292.10	1297.50	-5.4
994	May 31 2018	1298.60	1294.80	3.8
995	May 30 2018	1301.00	1300.10	0.9
996	May 29 2018	1298.00	1301.50	-3.5
997	May 24 2018	1303.30	1303.30	0
998	May 23 2018	1303.70	1303.70	0
999	May 22 2018	1289.30	1289.30	0
1000	May 21 2018	1291.70	1291.70	0
1001	May 17 2018	1285.20	1290.20	-5
1002	May 16 2018	1291.30	1288.20	3.1
1003	May 15 2018	1290.90	1290.20	0.7
1004	May 14 2018	1304.60	1288.90	15.7
1005	May 10 2018	1319.00	1319.00	0
1006	May 09 2018	1312.20	1320.80	-8.6
1007	May 08 2018	1311.30	1311.30	0
1008	May 07 2018	1310.10	1312.00	-1.9
1009	May 03 2018	1312.70	1312.70	0
1010	May 02 2018	1310.70	1310.70	0
1011	May 01 2018	1309.00	1302.60	6.4
1012	Apr 30 2018	1313.20	1303.80	9.4
1013	Apr 26 2018	1315.30	1320.30	-5
1014	Apr 25 2018	1315.70	1316.30	-0.6
1015	Apr 24 2018	1324.00	1321.20	2.8
1016	Apr 23 2018	1326.40	1331.40	-5
1017	Apr 19 2018	1342.50	1336.70	5.8
1018	Apr 18 2018	1348.60	1346.80	1.8
1019	Apr 17 2018	1343.50	1351.20	-7.7
1020	Apr 16 2018	1348.00	1347.20	0.8
1021	Apr 12 2018	1335.90	1344.80	-8.9
1022	Apr 11 2018	1351.20	1338.40	12.8
1023	Apr 10 2018	1340.10	1356.50	-16.4
1024	Apr 09 2018	1335.20	1342.00	-6.8
1025	Apr 05 2018	1326.50	1331.90	-5.4
1026	Apr 04 2018	1333.50	1324.30	9.2
1027	Apr 03 2018	1331.80	1335.80	-4
1028	Apr 02 2018	1340.40	1332.80	7.6
1029	Mar 28 2018	1324.00	1322.80	1.2
1030	Mar 27 2018	1345.00	1324.20	20.8
1031	Mar 26 2018	1341.00	1341.30	-0.3
1032	Mar 22 2018	1343.20	1349.30	-6.1
1033	Mar 21 2018	1326.60	1326.60	0
1034	Mar 20 2018	1312.40	1320.70	-8.3
1035	Mar 19 2018	1311.10	1311.10	0
1036	Mar 15 2018	1310.10	1311.30	-1.2
1037	Mar 14 2018	1316.80	1316.80	0
1038	Mar 13 2018	1322.20	1324.40	-2.2
1039	Mar 12 2018	1325.90	1325.90	0
1040	Mar 09 2018	1316.80	1322.40	-5.6
1041	Mar 08 2018	1324.80	1319.90	4.9
1042	Mar 07 2018	1338.10	1326.00	12.1
1043	Mar 06 2018	1321.60	1333.60	-12
1044	Mar 05 2018	1323.50	1318.10	5.4
1045	Mar 02 2018	1314.30	1321.10	-6.8
1046	Mar 01 2018	1310.40	1302.90	7.5
1047	Feb 28 2018	1315.40	1315.50	-0.1
1048	Feb 27 2018	1331.70	1315.50	16.2
1049	Feb 26 2018	1335.00	1330.70	4.3
1050	Feb 23 2018	1328.00	1328.20	-0.2
1051	Feb 22 2018	1322.00	1330.60	-8.6
1052	Feb 21 2018	1326.80	1330.00	-3.2
1053	Feb 20 2018	1348.40	1328.80	19.6
1054	Feb 16 2018	1354.00	1353.20	0.8
1055	Feb 15 2018	1352.00	1352.10	-0.1
1056	Feb 14 2018	1332.80	1355.50	-22.7
1057	Feb 13 2018	1324.50	1328.10	-3.6
1058	Feb 12 2018	1323.80	1324.20	-0.4
1059	Feb 09 2018	1320.90	1313.10	7.8
1060	Feb 08 2018	1317.10	1316.90	0.2
1061	Feb 07 2018	1325.40	1311.60	13.8
1062	Feb 06 2018	1338.20	1326.10	12.1
1063	Feb 05 2018	1331.10	1333.00	-1.9
1064	Feb 02 2018	1348.50	1333.70	14.8
1065	Feb 01 2018	1343.80	1344.30	-0.5
1066	Jan 31 2018	1337.50	1339.00	-1.5
1067	Jan 30 2018	1338.70	1335.40	3.3
1068	Jan 26 2018	1351.60	1351.60	0
1069	Jan 25 2018	1356.30	1362.40	-6.1
1070	Jan 24 2018	1355.90	1355.90	0
1071	Jan 23 2018	1335.80	1335.70	0.1
1072	Jan 22 2018	1328.40	1330.90	-2.5
1073	Jan 19 2018	1330.10	1331.90	-1.8
1074	Jan 18 2018	1328.90	1326.00	2.9
1075	Jan 17 2018	1334.40	1338.00	-3.6
1076	Jan 16 2018	1331.10	1335.40	-4.3
1077	Jan 12 2018	1327.80	1333.40	-5.6
1078	Jan 11 2018	1317.10	1320.60	-3.5
1079	Jan 10 2018	1320.30	1317.40	2.9
1080	Jan 09 2018	1309.60	1311.70	-2.1
1081	Jan 08 2018	1319.90	1318.60	1.3
1082	Jan 05 2018	1320.30	1320.30	0
1083	Jan 04 2018	1319.40	1319.40	0
1084	Jan 03 2018	1320.00	1316.20	3.8
1085	Jan 02 2018	1302.30	1313.70	-11.4
1086	Dec 29 2017	1294.20	1306.30	-12.1
1087	Dec 28 2017	1288.20	1294.10	-5.9
1088	Dec 27 2017	1284.00	1287.00	-3
1089	Dec 26 2017	1282.40	1284.10	-1.7
1090	Dec 22 2017	1266.30	1275.40	-9.1
1091	Dec 21 2017	1266.40	1267.30	-0.9
1092	Dec 20 2017	1261.30	1266.10	-4.8
1093	Dec 19 2017	1261.10	1260.70	0.4
1094	Dec 18 2017	1256.20	1262.20	-6
1095	Dec 15 2017	1253.10	1254.30	-1.2
1096	Dec 14 2017	1252.90	1253.80	-0.9
1097	Dec 13 2017	1241.90	1245.40	-3.5
1098	Dec 12 2017	1241.30	1238.50	2.8
1099	Dec 11 2017	1248.40	1243.70	4.7
1100	Dec 08 2017	1246.30	1245.20	1.1
1101	Dec 07 2017	1262.30	1249.80	12.5
1102	Dec 06 2017	1264.90	1262.80	2.1
1103	Dec 05 2017	1275.40	1261.60	13.8
1104	Dec 04 2017	1272.50	1274.30	-1.8
1105	Dec 01 2017	1274.10	1278.80	-4.7
1106	Nov 30 2017	1283.10	1273.20	9.9
1107	Nov 29 2017	1293.40	1282.10	11.3
1108	Nov 28 2017	1294.70	1294.70	0
1109	Nov 27 2017	1293.80	1293.80	0
1110	Nov 24 2017	1286.70	1286.70	0
1111	Nov 22 2017	1284.70	1291.60	-6.9
1112	Nov 21 2017	1281.10	1281.10	0
1113	Nov 20 2017	1274.60	1274.60	0
1114	Nov 17 2017	1288.30	1295.80	-7.5
1115	Nov 15 2017	1281.40	1276.50	4.9
1116	Nov 14 2017	1276.90	1281.50	-4.6
1117	Nov 13 2017	1277.30	1277.30	0
1118	Nov 10 2017	1283.50	1272.40	11.1
1119	Nov 09 2017	1279.70	1285.60	-5.9
1120	Nov 08 2017	1275.90	1281.60	-5.7
1121	Nov 07 2017	1276.80	1273.70	3.1
1122	Nov 06 2017	1269.00	1279.40	-10.4
1123	Nov 02 2017	1265.30	1266.50	-1.2
1124	Nov 01 2017	1274.90	1274.90	0
1125	Oct 31 2017	1272.20	1274.10	-1.9
1126	Oct 30 2017	1273.10	1267.00	6.1
1127	Oct 26 2017	1268.40	1268.50	-0.1
1128	Oct 25 2017	1273.50	1266.30	7.2
1129	Oct 24 2017	1269.90	1275.40	-5.5
1130	Oct 23 2017	1275.50	1275.00	0.5
1131	Oct 19 2017	1279.60	1277.40	2.2
1132	Oct 18 2017	1286.40	1286.90	-0.5
1133	Oct 17 2017	1279.90	1279.90	0
1134	Oct 16 2017	1295.10	1283.00	12.1
1135	Oct 12 2017	1293.30	1301.50	-8.2
1136	Oct 11 2017	1291.50	1293.30	-1.8
1137	Oct 10 2017	1287.30	1285.80	1.5
1138	Oct 09 2017	1282.60	1290.60	-8
1139	Oct 05 2017	1267.60	1271.60	-4
1140	Oct 04 2017	1277.80	1269.90	7.9
1141	Oct 03 2017	1273.80	1273.70	0.1
1142	Oct 02 2017	1269.70	1271.50	-1.8
1143	Sep 28 2017	1284.20	1281.50	2.7
1144	Sep 27 2017	1283.10	1285.50	-2.4
1145	Sep 26 2017	1283.40	1283.40	0
1146	Sep 25 2017	1304.50	1297.00	7.5
1147	Sep 21 2017	1295.00	1293.30	1.7
1148	Sep 20 2017	1299.10	1290.60	8.5
1149	Sep 19 2017	1312.00	1312.00	0
1150	Sep 18 2017	1307.90	1306.20	1.7
1151	Sep 14 2017	1320.60	1320.40	0.2
1152	Sep 13 2017	1319.60	1324.70	-5.1
1153	Sep 12 2017	1323.40	1323.40	0
1154	Sep 11 2017	1327.00	1328.00	-1
1155	Sep 07 2017	1351.00	1346.00	5
1156	Sep 06 2017	1336.40	1345.10	-8.7
1157	Sep 05 2017	1340.00	1333.90	6.1
1158	Aug 31 2017	1320.20	1324.50	-4.3
1159	Aug 30 2017	1306.60	1316.20	-9.6
1160	Aug 29 2017	1308.20	1308.10	0.1
1161	Aug 28 2017	1318.80	1313.10	5.7
1162	Aug 24 2017	1285.40	1292.50	-7.1
1163	Aug 23 2017	1288.70	1286.50	2.2
1164	Aug 22 2017	1289.40	1288.90	0.5
1165	Aug 21 2017	1287.20	1285.10	2.1
1166	Aug 17 2017	1288.60	1285.70	2.9
1167	Aug 16 2017	1283.80	1286.40	-2.6
1168	Aug 15 2017	1271.30	1276.90	-5.6
1169	Aug 14 2017	1280.50	1273.70	6.8
1170	Aug 10 2017	1286.30	1287.70	-1.4
